A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,label
-0.843049091,1.709646828,1.131524867,-1.408250135,1.244546018,0.229514786,-0.151136662,-0.183415686,-0.18845898,-0.203854872,0
0.333453221,-1.551877415,0.244494201,1.215447532,-0.860963178,0.091037045,0.005727955,-0.038290384,-0.415178307,0.162417255,0
0.006765075,-0.787684333,1.37287088,0.677004855,-0.517479832,-0.576530059,-0.546629007,0.269111728,-0.250491729,0.580748011,0
0.129729191,-1.926746344,0.035229998,0.125483334,-0.203996389,-0.50642068,0.071313954,-0.378512762,-0.661419682,-0.185869048,0
-1.489318455,0.961553927,0.122925188,0.675321397,0.584783712,-0.623508124,0.318854214,-0.58692416,0.350412934,-0.359786079,0
-1.806814499,1.243717554,0.74049168,-0.782679971,0.514635448,-0.458859847,-0.055569909,-0.26318907,0.036193028,-0.088217552,0
1.723469557,-0.147125006,0.663019701,-0.536050528,0.588265147,-1.092097656,0.163875996,0.041986525,-0.216321735,-0.319232084,0
0.819533085,1.208578303,-1.517946718,-0.149193782,0.560572224,0.620369138,0.031357194,-0.179581137,0.611528552,-0.126159386,0
0.150490812,-1.775624251,0.354824592,0.247125449,-0.722511287,-0.141463837,-0.062695332,-0.437077302,-0.774819399,-0.171400088,0
0.500750993,1.000399539,-0.373365742,-0.448321048,-1.022614342,0.061115268,0.718666141,-0.242701495,-0.342156668,0.740223918,0
-0.809266221,0.394025466,0.369523146,-1.322565533,-0.974589871,-0.237873884,-0.131529087,0.282640295,-0.043912884,0.080486755,0
1.898743709,-0.973939252,0.3600114,-0.201037633,0.607357339,-0.173749429,0.402464085,-0.655352231,-0.216133404,-0.792666928,0
-1.009211858,0.768982197,-0.303788042,-0.88430241,-0.829802987,-0.207955769,0.007515713,0.184245729,-0.278646471,-0.561176932,0
1.113598999,-0.706004994,0.375214631,0.211908586,0.083960756,-0.555542728,0.756452774,-1.004577858,-0.522316083,-0.233319829,0
-0.01405663,-1.454252154,-0.450400064,-0.019445673,0.204253401,-0.471625852,-0.124756936,0.190353692,-0.161047488,-0.33145516,0
0.670477331,0.3014789,-1.712961026,-0.154059093,0.238924707,0.077507125,-0.220918965,-0.086015142,-0.333153473,0.478802121,0
0.74970044,0.578774131,-0.466456451,-1.242164617,-0.182152967,0.321824276,1.009170223,0.948082795,-0.543661386,0.002520471,0
0.520916196,0.812611404,-0.715074,0.582034979,0.285534521,-0.866975234,-0.500393938,-0.237132419,-0.300214955,0.4804463,0
1.784818688,-0.755306088,0.739524249,-0.285664291,0.160838052,-0.813850268,0.016451436,-1.231131702,0.744722232,-0.665226177,0
-0.415231147,1.516081677,0.129140637,-0.077100017,-1.172289176,-0.731505616,0.463714028,-0.660176387,-0.540369553,-0.255834628,0
0.306006353,-1.290992595,-0.652998984,0.203963788,0.508592642,0.38831379,0.245398733,0.483682461,-0.180714425,-0.839579858,0
0.019812682,-1.26491677,-0.528766663,0.373280385,0.298230523,0.611801267,0.58684575,0.276043431,-0.27986771,-0.731748699,0
-0.624922659,1.180976235,-0.439025409,0.253409497,-0.537545909,-0.742918995,-0.643727485,-0.099212466,-0.021660248,-0.73671408,0
-0.526364329,-1.309803483,0.075403916,-0.027588543,-0.874266288,0.783437567,-0.07625462,-0.197969323,-0.851482369,-0.23108233,0
1.931800847,-0.582812186,-0.297812229,-0.663649813,0.930832576,-0.676070993,0.604979825,-0.200163646,0.435058115,0.221201335,0
0.584683825,-1.374851587,-0.407938279,0.273849896,0.370828568,0.452812918,0.063960212,0.57519254,0.264140209,-0.4640752,0
-0.039812229,-2.030635874,-0.028207733,0.777561302,-0.312973467,0.586180408,0.171500262,0.209396618,0.141592671,-0.479139767,0
1.189194455,-1.832319855,0.191228051,0.477914144,0.096787989,-0.257445668,0.268293346,-0.384681593,0.091168057,-0.666365579,0
1.410694436,0.84343435,-1.03913145,-0.860596889,-0.255740472,0.914907968,0.166143877,-0.666364564,-0.193391139,0.568739186,0
0.0294236,-2.031772329,-0.047542996,0.707999772,-0.201930479,0.397348023,0.133723979,0.199016967,0.091294951,-0.54802281,0
-0.216611991,-1.372348827,-0.49320424,0.896740371,-0.332829413,0.360094795,0.047691771,0.077834474,-0.320281533,-0.090715056,0
-0.04265669,1.117723584,0.478328549,1.255621351,1.136176126,1.384816669,-0.467844979,-0.558551573,-0.032304086,-0.48704397,0
-0.146715002,0.088280899,-0.181833616,0.287368757,0.026640626,0.04547772,0.753393724,0.835761202,-0.009280766,-0.333925621,0
1.093502424,-1.494455352,0.014931078,0.427193817,0.378862765,-0.676746906,0.57502108,-0.072547223,-0.414558658,-0.178710609,0
0.823358865,-1.558180719,-0.557574825,-0.45669893,0.370633562,0.029132215,0.143445658,-0.207991904,0.281249834,-0.762209241,0
-0.034798228,-1.833157311,0.095533379,0.566910986,-0.128783874,-0.211898404,0.154285315,-0.005282802,-0.515980177,-0.148976449,0
0.417989054,-0.524431654,-1.108903959,0.365415782,0.781010191,-0.409577018,-0.124669461,0.286501168,-0.147050773,0.083196648,0
1.508787797,-0.604900844,-0.463950625,-0.196920983,1.049786356,-0.18837556,-0.144781696,0.212534803,-0.12358839,-0.656264541,0
-1.07579566,0.970594294,0.981475869,-1.45682376,-0.401734411,-0.690011489,-0.205565217,-0.173675907,0.046880602,0.009389282,0
0.949518376,-1.296330369,0.823236185,0.724989184,-0.556746641,-0.703486335,0.665664822,-0.080131713,-0.441396659,-0.027733216,0
1.899359306,-0.916180115,0.593343652,0.439619819,0.400440179,-0.392859605,0.824303844,-0.049679562,-0.489746408,-0.296716451,0
0.909195273,-1.072076488,-0.626483319,-0.057119328,0.832586716,0.210751737,0.077719561,0.650075536,-0.255477727,-0.926820427,0
1.944464918,-0.520829118,0.570080157,-0.220549203,0.83109653,-0.693449628,0.668863837,-0.043146252,0.024406594,-0.240210166,0
-0.173336224,-1.050325057,-0.386750128,1.028114954,0.392948613,-0.974947235,0.222663365,-0.412558699,-0.49387916,0.392452861,0
0.876282123,1.141605297,-0.630805423,-0.062031808,-0.603866264,0.541306889,0.284675077,0.256274203,-0.73371482,0.316146369,0
1.902664458,-0.352670209,0.185230682,-0.322571382,0.93470905,-0.825102687,0.233875561,0.47865259,0.056949808,-0.297808961,0
1.781650299,-0.56764028,0.464936072,0.393772575,0.085902286,-0.231983005,-0.005386773,0.388575039,-0.240616893,-0.446255873,0
1.816237134,-0.651539639,0.133709166,-0.15912623,1.008280291,-0.816740329,0.415593048,0.405249504,-0.068746004,-0.361311008,0
0.003784661,0.45038403,1.627656516,-0.785510479,-0.092477526,-1.406357739,-0.132405449,0.037282051,-0.340354981,-0.358749948,0
1.574382762,-0.870967829,0.576617083,0.389958513,0.427773561,-0.771615574,0.804596608,0.039642791,-0.465973301,-0.482173641,0
0.972135315,1.008132688,-0.486857423,0.362901198,-0.289205534,0.608157491,0.404668414,1.010690948,-0.407718177,-0.314458593,0
1.559349052,-1.118067316,0.549455322,0.604477406,-0.759924911,0.152857984,-0.013848095,-0.295301323,-0.367799103,-0.264427669,0
-1.34708307,0.884076879,-0.066070276,-0.979649233,-0.501732809,-0.692224512,0.41152746,-0.453422124,0.131128492,-0.161787043,0
0.017235421,1.704834865,1.665643596,0.277217889,0.46972887,0.581515219,0.066335412,-0.384053393,0.140322994,0.365027705,0
1.844596209,-0.877431613,0.777128667,0.765143316,-0.680649269,0.095321586,0.109030569,-0.426971449,-0.159924428,-0.553506048,0
-0.971217974,-0.2237709,1.387023757,0.272219248,0.577868051,0.335739561,0.938233763,0.529368613,-0.171239898,0.264243045,0
0.019639295,0.611366118,0.971062739,0.581546913,-0.63924247,-1.28041629,0.642426375,-0.177596556,-0.226514936,0.15813285,0
0.316546294,-0.423840399,0.192645431,0.122749756,-1.329016034,0.345265051,-0.182088882,0.455045685,-0.204961205,-0.093529811,0
-0.677281091,1.119210719,-0.361368744,-0.799145332,-1.376357271,0.082430355,0.576689188,-0.248948347,-0.161932374,-0.616541938,0
-1.450653606,0.329885619,0.259818711,1.333717106,0.30032947,0.452457144,0.301022678,-0.645352926,0.033671632,0.166557639,0
-0.746536484,-0.381761586,0.002642468,1.205008872,-0.293644288,0.006135875,-0.670514969,0.49458824,0.362438761,0.087923975,0
-0.072629707,-1.22477439,0.12613091,0.724767123,-0.928705218,0.785256909,0.402764637,0.306064658,-0.093467033,-0.289823913,0
0.035091009,1.07273038,1.079652104,1.021371589,0.651002246,0.921747496,-0.369493028,-0.204568239,0.294801691,-0.273386235,0
1.103358538,-1.346525457,-0.20642015,0.54054038,0.304028399,-0.018287421,0.016773563,0.572398648,-0.141988795,-0.345040327,0
0.173732412,0.947917776,-0.223193574,0.373632305,-0.296171607,-1.167894758,0.287249479,-0.391562134,-0.012625727,0.661866838,0
1.931990822,-0.24099817,-0.283180673,-0.286359149,0.036315194,0.345011767,-0.163175317,-0.032944008,0.795153363,-0.331313489,0
-0.987963903,1.183612158,-0.861497929,0.413060187,-0.395431793,-0.15729147,-0.074958888,0.3344913,0.217882165,-0.102129069,0
1.570231905,1.301733498,-0.036978626,0.934715271,-0.161261865,-0.110598954,-0.413923477,-0.154340343,-0.638585541,0.379888981,0
-0.26778191,-0.81823934,-1.326405425,-0.011075847,0.66406413,-0.433367511,0.209268389,-0.269755051,-0.408754268,0.134412547,0
0.659218673,-0.849076035,-0.972832466,-1.232455198,0.292301026,-0.363474176,-0.027810164,0.064305421,0.500530662,-0.114310742,0
-0.707197552,-1.463904713,-0.397566728,-0.385394644,0.39329196,-0.193789564,0.021891541,-0.455911157,0.177221492,0.457330085,0
0.943282986,0.499773487,-1.361623972,-0.113923701,0.30249502,-0.459302028,-0.312463821,-0.300611751,-0.249978086,0.844931527,0
0.584612161,-0.438088204,-0.982065145,0.106528201,0.974922766,-0.543504559,-0.128921085,-0.740773769,0.309110687,-0.450277887,0
0.204605531,-0.845429007,1.056282508,-0.24785942,-0.434051971,0.637906809,1.184948224,-0.482626826,-0.295955194,0.700629077,0
0.6881537,-0.69561436,0.50845309,0.331013796,-0.03920507,-1.243115249,0.080274033,0.455067496,0.029451882,0.471066565,0
1.07059655,-1.290490474,-0.747866036,-1.066815421,0.400174896,-0.805545053,-0.108517281,-0.438553281,0.726044787,-0.088632863,0
0.67279681,-1.173086883,-0.594861981,-1.086554171,0.326958701,-0.549710553,0.296972792,-0.092958269,0.559733831,-0.204396826,0
-0.735822628,-0.814330133,-0.225079471,-0.151216,-0.41192181,0.131419221,-0.922819956,0.854568669,0.452409355,0.776274567,0
-0.977028974,-1.325503175,-1.053014598,-0.773958999,0.316251353,0.233912862,-0.020017659,-0.914950684,0.650633475,0.281273567,0
0.025167235,-0.869856923,-0.233495411,0.153133925,0.225609007,0.336168431,1.100051766,0.834033667,0.357823872,-0.299289425,0
-0.686156489,-1.614191266,-0.8415579,-1.019126737,-0.011083428,0.19823864,0.17465924,-0.502429917,0.982435802,-0.249218684,0
-1.217849964,-0.615838,-0.193497043,-1.092776338,-0.392304824,-0.030757044,0.211835735,0.423538008,-0.054673601,-0.529907705,0
0.531128185,-0.60986856,-1.429607449,-1.101356992,0.074024635,-0.032416638,-0.266311572,-0.390715336,1.481820027,0.443004299,0
-1.14412198,-0.027251701,0.519034894,-0.23557182,-0.127498343,-0.484471856,1.336328079,-0.067349336,-0.198734869,0.1369278,0
1.439279288,-0.842878006,-0.824831282,-1.188855042,0.266150959,-0.467049826,-0.247107606,-0.360408255,1.198395474,0.201954645,0
0.254009155,-1.704410596,0.322807881,0.383024363,-0.593444176,-0.389604512,0.033352897,-0.268288071,-0.797328676,-0.160299032,0
0.779164257,-0.836702292,0.871181717,-0.38079718,-0.260225203,-1.348949656,-0.095765141,-0.844901652,0.121406449,-0.134870988,0
0.738373913,-1.702466342,0.180355125,-0.181963539,-0.22591159,-0.185506558,-0.000295773,-0.984457711,-0.028820861,-0.832171948,0
0.256775011,1.834841243,0.412609867,0.118652106,-0.879538125,0.08326076,0.590048248,-0.682199568,-0.303353024,-0.28285996,0
0.513466506,-1.775524583,-0.335868249,0.089289667,0.293428305,0.144008573,0.250056674,-0.190503019,-0.443441278,-0.78992605,0
-0.52808977,-1.7449057,0.039496901,-0.331514065,-0.469791528,0.212881436,0.181750584,-0.135535184,-0.325387613,-0.466744917,0
-0.340595126,-1.576814109,-0.216099489,-0.848066983,-0.423819011,-0.425904028,-0.605682561,-0.055985445,-0.36060475,-0.167254299,0
-0.709629289,-1.737540827,-0.271478724,-0.795488145,0.039013703,0.401963873,0.184217931,-0.427336361,0.596797974,-0.292859371,0
-0.414710949,-1.621994495,0.196572353,0.097037388,-0.098122055,-0.127153843,-0.70290845,0.490190534,-0.227268521,0.047265492,0
-1.567247803,0.757370488,-0.202609348,-0.806134793,-0.372103983,-0.303154326,-0.103785972,-0.05934667,-0.095507309,-0.562733774,0
2.063255968,0.69736009,-0.130100144,-0.03816664,-0.172023648,0.497643044,0.255936838,-1.090550975,0.945792379,0.670731949,0
-0.400481545,-1.716848049,-0.020964456,0.033830798,0.21203366,-0.457136308,-0.076173872,-0.296305767,-0.756211432,0.198211466,0
-1.196667943,0.833054034,0.464257031,1.24893576,0.187262439,-0.645583405,0.401888956,0.046079587,0.884190416,-0.049732568,0
-1.316308341,1.242151487,1.01970883,0.048746529,0.363393901,-0.716749506,0.74256748,0.197615061,0.411502096,-0.407730541,0
-0.123318479,-1.764061058,0.971403251,-0.116415654,-0.168748848,-0.563029803,-0.396003168,-0.275879952,-0.557091899,0.337901141,0
-0.290043491,0.656746255,-1.115538549,-0.95162552,-1.104937168,0.370280461,0.879924514,-0.196866715,-0.42795665,0.255920042,0
-0.71902603,0.746273597,1.08286655,1.492555162,0.425749605,0.361578782,0.268826947,-0.480442646,0.484313611,0.475070453,0
-1.121741432,1.626225189,0.484575171,0.267435355,-0.067083707,-1.31891505,-0.021357624,-0.204565294,0.315977332,0.070102784,0
1.375313127,0.918633742,-0.260002932,-0.654537567,-0.508353904,1.293948215,0.727584407,-0.245343059,0.326404635,-0.239706001,0
-0.246330998,-0.919134465,-0.653716084,0.369679659,0.33775949,-0.792047767,-0.34150257,0.512562925,-0.359692342,0.071594612,0
-0.488993574,0.166382943,-0.497086312,-0.791862898,-0.357935629,-0.25084667,0.870332715,0.500867852,-0.309240262,0.042262642,0
-0.391511892,-0.962981412,0.022862347,0.77379853,-0.127776836,-0.31696338,-0.523297257,0.961626082,0.282896129,-0.192926968,0
-0.444873427,-0.379483597,0.936444364,0.208698216,-0.850116508,-0.623955021,0.661095529,0.478471304,-0.149409446,-0.360533188,0
-0.255328326,-0.859107988,0.210393707,0.339343856,-0.230322379,0.361198623,1.849009038,-0.06242944,0.178917245,0.263123859,0
-0.946705176,-1.641535282,0.337563932,-0.307904791,0.171564921,0.571595797,-0.486634261,0.220070964,-0.252383132,-0.041196528,0
-0.566102761,-1.564955169,0.155646345,-0.283093648,-0.430905091,-0.18920348,-0.510369486,0.086608542,-0.374982869,-0.048463014,0
-0.6937048,1.230027631,0.761749772,0.321544204,1.133582574,0.28620099,0.052338446,0.479255598,0.370981274,0.153641322,0
-1.460205127,-0.553208718,-0.384546057,0.403560874,0.664292883,0.193002703,-0.235397174,0.470782369,-0.067043693,0.038210854,0
-1.535946957,-0.239234115,-1.043517175,-0.285708003,0.363584019,-0.125142597,-0.024172456,0.222322605,-0.13934966,0.302605421,0
0.438877364,-0.753622139,-0.686844848,-1.185055032,-0.185577976,-0.813957362,-0.191171103,-0.347908077,-0.316993294,-0.196657948,0
-1.421843819,-0.540816646,0.341704383,0.280631232,0.071018195,0.387198315,0.675991101,0.97707937,0.33974144,0.088312581,0
-1.462421018,0.388145127,0.63440853,-0.254680135,0.46756895,0.344520914,-0.049001534,-0.096064038,0.105613282,0.398125403,0
-0.256981841,-0.131219644,1.519033573,-0.966477829,0.78475456,0.884283518,0.016790583,0.328056459,-0.572542081,0.283042444,0
-0.609456691,1.683466206,-0.514288952,0.306751097,-0.386046382,-0.719979997,0.242922844,0.09317696,0.152523047,-0.000869584,0
-1.396896751,0.672388499,-0.134766407,1.317055534,0.316697473,-0.144681542,-0.164299875,0.169341299,0.79016413,0.020707794,0
-1.209381547,0.323939042,0.717345911,1.493746491,0.733961246,0.773456756,0.063865775,-0.404711375,0.216329056,0.738909077,0
-1.285616158,-1.039267119,0.059973104,0.741776285,0.290618038,0.680378209,-0.09908251,0.454792242,0.084736869,0.291104577,0
-0.519468252,0.863878672,-0.463662952,0.256985245,-0.294059769,-0.585469338,-0.197962939,-0.428806712,-0.360605405,-0.284549422,0
-0.241526989,-1.433317304,0.857583663,0.455163796,-0.81577773,0.776985643,-0.476275179,-0.159215,-0.628237196,0.232276707,0
-1.005558385,1.423908441,0.625585821,0.646496582,-0.277452967,-0.81917364,0.078431564,0.169413486,0.941525309,-0.101565579,0
-0.73013179,-1.357482098,0.439456832,1.304675675,-0.34591682,0.689385988,-0.193667453,0.193186137,-0.0130974,-0.172435585,0
-1.057410398,-0.749377235,-0.251235243,-1.064385996,-0.155772566,-0.176498265,-0.813115925,0.210973367,-0.32249839,0.294426224,0
-1.301374585,-0.773435065,-0.711421533,0.256250091,0.051132599,0.497639718,0.546658809,-0.635341433,-0.445033971,0.086196682,0
-1.687887593,-0.174950043,-0.435134935,0.761839201,0.551752767,0.076420891,0.155376082,-0.12321436,-0.063091742,0.166279193,0
-0.961035927,-0.408181477,0.428913328,0.516354581,-0.287574503,-0.300628659,1.165986127,1.077672977,0.340027576,-0.026761451,0
1.044135962,0.819708733,1.50123734,-0.039672305,0.628974178,0.430991152,-0.649052041,0.865276571,0.112301088,0.010155176,0
-0.978306108,-0.110558509,-1.212715715,-0.445721403,-0.247958144,0.034384231,0.027958928,0.346182985,-0.006007809,0.43142236,0
-1.364914652,-0.055842702,-1.083503468,0.604434353,0.444095712,-0.38014138,-0.346080468,-0.422453629,-0.066008161,-0.088320968,0
1.390842995,1.414790424,0.091132487,0.548316881,-0.292533518,0.33286023,-0.19926802,0.130878309,-0.362864033,0.129412616,0
-0.79285979,-0.86669799,-1.125562023,-0.077525421,0.416566757,-0.003934564,0.305833911,0.158252455,-0.101216094,-0.168608838,0
0.960598394,0.085391037,0.801402774,-0.624774517,0.305127541,-0.225855738,-1.296448295,0.107735006,-0.182643512,0.147430729,0
-1.63644644,1.069101747,0.208084999,-1.164728928,0.663935655,0.278643584,-0.445214922,-0.10933461,-0.224169832,-0.374710371,0
-1.456977384,-0.303498285,-0.962579115,-0.076327953,0.319300973,-0.050824427,0.221065506,-0.101883923,-0.191516334,0.126273951,0
-0.004530434,-1.27431332,0.68999227,0.31185075,-0.547998149,0.999154762,-0.424471861,-0.259920438,-0.201207241,0.227209878,0
0.073250574,-1.805142948,0.250065231,-0.148026565,-0.514092651,-0.147383845,-0.304091214,-0.310782139,-0.027690231,0.007309518,0
-0.693979717,-0.915447591,-1.421582646,-0.675769664,0.488756312,-0.074557616,0.257759129,-1.329737464,1.168073429,0.285748854,0
-1.135163927,-0.590250314,-1.253139097,-0.783466579,0.25846963,-0.095620219,-0.004584004,-0.463640312,0.572294245,0.321071,0
-0.88416013,-1.378329626,0.209061926,-1.079051508,0.279087567,0.443689748,-0.992356123,0.177234481,-0.331648419,0.284398627,0
-1.370743201,-0.860034347,-0.632601389,-1.163259304,0.790980654,0.552254606,-0.304840573,-0.882684906,0.747695783,0.755631418,0
-1.207668696,-1.164664274,-0.68650374,-0.238650169,0.265044393,0.457935078,0.172695348,-0.477231511,1.140076105,0.484059085,0
-0.79190812,-1.46109994,0.078379839,-0.641128962,-0.038598809,-0.007668754,-0.585150805,0.12786241,-0.455596047,-0.068716487,0
-1.183841031,1.367412007,-0.201879885,0.332821356,0.198917741,-0.096930928,-0.84436134,-0.118640083,0.204771329,-0.608594983,0
1.416493948,1.257016551,-0.613842198,0.449260878,0.152331087,-0.012197447,-0.514565816,-0.215828743,-0.455377385,0.750323549,0
-0.916403335,-0.741430813,-0.372503885,-1.608892325,-0.453964127,0.344821519,-0.613280717,-0.068692561,0.344606424,0.287229688,0
0.644351024,-0.156951997,-0.788176864,-0.885705822,0.579817707,0.339745048,1.291775646,0.630477577,0.670029037,-0.141233242,0
0.415426014,-0.09509901,-1.025772565,0.507445244,0.846252072,-0.424068739,-0.452393854,0.530544276,-0.187827062,-0.360050833,0
-1.618656271,-0.200214644,-0.236150312,0.521274334,0.51434123,0.775669726,0.332568431,-0.996828025,-0.587873927,-0.200880529,0
-1.578423489,0.154330435,-0.32300248,1.118165495,0.372312581,-0.034989634,-0.124347901,-0.027820115,0.452681792,-0.44703872,0
-0.633491447,-0.8010483,-0.422048001,-0.852120553,-0.449516961,-0.192614593,0.761401991,0.5343469,0.682262515,0.300025509,0
-0.583266657,1.682597165,-0.452664975,-0.67510852,-0.02630837,-0.420198467,0.380521504,-0.09611188,-0.109693012,-1.017952553,0
0.666013981,-1.032731862,-0.455651836,-0.898247319,0.671264715,0.101365629,0.797121337,-0.343923679,0.669011104,-0.433308898,0
0.864640388,0.852156655,-1.298391785,-0.988088819,0.158632095,0.85968756,0.77850336,0.435973502,-0.134742072,0.218538909,0
-1.79969574,0.354030959,0.819172679,-0.636297161,0.701469682,0.481189031,-0.157861321,-0.73703227,-0.460851197,-0.290683427,0
0.302049742,-0.138317084,-0.731050294,1.276874427,0.382797734,0.431394497,0.342782557,-0.789397086,-0.874496478,-0.459149827,0
-1.085507536,-0.722241098,-0.215553634,-0.709755293,-0.454292379,0.213118337,0.296448097,0.219280456,0.344752298,0.244676712,0
